installation_date,system_size,total_installed_price
6/19/2014,6.867,25888.5
6/29/2015,6.867,25957.26
1/27/2017,6.867,26000
2/27/2014,6.867,26000
10/17/2013,6.867,26002.3
2/27/2014,6.867,26094.6
7/19/2013,6.867,26094.6
3/17/2017,6.867,26191
7/25/2017,6.867,26290
5/17/2017,6.867,26290
10/22/2013,6.867,26300.61
9/19/2013,6.867,26437
11/6/2014,6.867,26437.94
9/19/2013,6.867,26527
11/6/2013,6.867,26781.3
11/11/2014,6.867,26814.8
12/31/2013,6.867,26857
9/5/2013,6.867,26998
8/16/2012,6.867,27000
11/3/2017,6.867,27075
3/23/2015,6.867,27080
11/12/2013,6.867,27124
10/30/2013,6.867,27124
12/25/2013,6.867,27124
12/6/2013,6.867,27124.65
9/23/2013,6.867,27124.65
10/9/2013,6.867,27124.65
10/14/2013,6.867,27124.65
12/10/2013,6.867,27124.65
10/30/2013,6.867,27124.65
8/7/2013,6.867,27124.65
12/4/2013,6.867,27125
4/14/2015,6.867,27423.2
10/30/2013,6.867,27468
10/29/2012,6.867,27468
8/27/2013,6.867,27468
11/25/2013,6.867,27468
12/2/2014,6.867,27468
9/28/2012,6.867,27468
1/6/2015,6.867,27468
1/2/2014,6.867,27468
8/2/2012,6.867,27648
10/15/2013,6.867,27720
12/6/2013,6.867,27811.35
6/12/2015,6.867,28000
6/24/2015,6.867,28150
9/19/2013,6.867,28154.7
1/15/2014,6.867,28154.7
12/5/2013,6.867,28154.7
10/1/2013,6.867,28154.7
9/30/2013,6.867,28154.7
2/17/2014,6.867,28155
3/25/2013,6.867,28157
4/22/2013,6.867,28400
11/13/2013,6.867,28498
12/12/2012,6.867,28498.05
2/3/2014,6.867,28498.05
10/7/2013,6.867,28635
6/27/2013,6.867,28753
2/18/2014,6.867,28840
6/10/2013,6.867,28841
9/24/2013,6.867,28841
11/25/2013,6.867,28841
9/3/2013,6.867,28841
7/23/2013,6.867,28841.4
5/23/2013,6.867,29000
6/24/2013,6.867,29043
1/16/2013,6.867,29184
12/12/2013,6.867,29184.75
8/21/2013,6.867,29185
9/25/2013,6.867,29185
8/2/2013,6.867,29721.93
3/18/2013,6.867,29734
9/9/2013,6.867,29871
3/10/2014,6.867,29871
7/22/2013,6.867,29871.45
4/24/2013,6.867,29871.45
7/22/2013,6.867,29871.45
7/16/2013,6.867,29875
4/11/2013,6.867,30000
3/7/2013,6.867,30000
12/20/2012,6.867,30008
11/5/2012,6.867,30008
12/16/2013,6.867,30214
10/14/2013,6.867,30214
7/23/2013,6.867,30400
11/8/2013,6.867,30485
12/12/2013,6.867,30500
8/15/2013,6.867,30558.15
1/10/2013,6.867,30690
10/30/2012,6.867,30761
9/19/2012,6.867,30899.09
10/31/2012,6.867,30900
8/29/2013,6.867,30901
6/27/2013,6.867,30901
10/29/2012,6.867,30901
10/29/2013,6.867,30970
11/7/2013,6.867,31000
1/1/2000,6.867,31244
8/3/2012,6.867,31244
8/13/2012,6.867,31244
4/18/2013,6.867,31245
4/9/2013,6.867,31245
11/15/2012,6.867,31400
4/17/2013,6.867,31500
2/21/2013,6.867,31588
9/11/2014,6.867,31588
12/16/2013,6.867,31588
1/1/2000,6.867,31588
9/26/2012,6.867,31588
10/10/2013,6.867,31600
11/2/2012,6.867,31789
12/6/2012,6.867,31789
5/7/2014,6.867,31800
9/28/2012,6.867,31819
9/6/2012,6.867,31931
11/13/2013,6.867,31931
8/24/2012,6.867,31932
6/20/2013,6.867,31932
4/5/2013,6.867,31932
1/22/2014,6.867,31932
4/25/2013,6.867,31932
11/15/2013,6.867,31932
10/29/2012,6.867,31932
2/1/2013,6.867,31932
12/5/2012,6.867,32000
1/8/2013,6.867,32047
11/29/2012,6.867,32088
1/1/2000,6.867,32137
1/23/2014,6.867,32137
12/14/2012,6.867,32176
12/3/2012,6.867,32176
12/19/2012,6.867,32201.5
11/30/2012,6.867,32211.5
3/12/2013,6.867,32275
10/29/2012,6.867,32300
11/21/2012,6.867,32373
8/29/2012,6.867,32400
12/17/2012,6.867,32427
9/25/2012,6.867,32430
10/30/2013,6.867,32600
10/17/2012,6.867,32700
9/4/2012,6.867,32824
8/16/2012,6.867,32961
1/11/2013,6.867,32961
9/6/2012,6.867,32961
9/26/2012,6.867,32962
12/11/2012,6.867,33000
10/4/2012,6.867,33000
2/19/2013,6.867,33000
1/15/2013,6.867,33099
1/16/2013,6.867,33150
2/15/2013,6.867,33275
11/13/2012,6.867,33304
10/12/2012,6.867,33304.95
12/3/2012,6.867,33304.95
8/10/2012,6.867,33304.95
11/12/2012,6.867,33304.95
10/12/2012,6.867,33304.95
10/16/2012,6.867,33304.95
11/20/2012,6.867,33304.95
10/1/2012,6.867,33304.95
11/1/2012,6.867,33305
8/28/2012,6.867,33305
10/26/2012,6.867,33305
10/11/2012,6.867,33305
7/30/2012,6.867,33305
11/7/2016,6.867,33320
10/16/2012,6.867,33376
9/20/2012,6.867,33465
10/26/2012,6.867,33476
11/19/2012,6.867,33477
12/4/2013,6.867,33500
11/20/2013,6.867,33500
10/25/2012,6.867,33605
4/3/2013,6.867,33614
4/3/2013,6.867,33634
4/3/2013,6.867,33634
10/23/2012,6.867,33648
8/21/2012,6.867,33648
9/19/2012,6.867,33648
11/1/2012,6.867,33648
8/23/2012,6.867,33648.3
3/27/2013,6.867,33648.3
10/2/2012,6.867,33648.3
8/17/2012,6.867,33648.3
4/2/2013,6.867,33648.3
8/15/2012,6.867,33648.3
4/18/2013,6.867,33648.3
10/17/2012,6.867,33648.3
10/15/2012,6.867,33648.3
11/20/2012,6.867,33648.3
8/17/2012,6.867,33648.3
8/30/2012,6.867,33648.3
9/13/2012,6.867,33648.3
1/3/2013,6.867,33648.3
9/14/2012,6.867,33648.3
12/17/2012,6.867,33648.3
10/5/2012,6.867,33650
11/15/2013,6.867,33700
8/30/2012,6.867,33796
10/4/2012,6.867,33821
10/3/2012,6.867,33846.02
10/19/2012,6.867,33921
4/5/2013,6.867,33921
10/26/2012,6.867,33932
9/28/2012,6.867,33991
11/14/2012,6.867,33992
3/6/2013,6.867,34000
11/30/2012,6.867,34000
11/26/2012,6.867,34071
9/20/2012,6.867,34144.21
10/5/2012,6.867,34171
7/25/2012,6.867,34171
11/20/2012,6.867,34200
8/27/2012,6.867,34233
6/6/2013,6.867,34335
1/16/2013,6.867,34335
12/28/2012,6.867,34335
12/17/2013,6.867,34335
12/23/2013,6.867,34335
8/10/2012,6.867,34335
3/6/2013,6.867,34335
12/5/2012,6.867,34335
2/12/2013,6.867,34335
8/9/2013,6.867,34335
9/27/2013,6.867,34335
4/12/2013,6.867,34335
7/5/2013,6.867,34335
9/19/2012,6.867,34335
8/30/2012,6.867,34368
10/23/2012,6.867,34421
12/4/2012,6.867,34421
10/23/2012,6.867,34472.34
9/27/2012,6.867,34500
3/28/2013,6.867,34671
10/31/2012,6.867,34678
11/15/2012,6.867,34678
10/19/2012,6.867,34678
8/3/2012,6.867,34700
3/2/2018,6.867,34718.82
2/3/2016,6.867,34835
9/4/2012,6.867,35000
4/9/2013,6.867,35021.7
10/10/2012,6.867,35053.56
8/3/2012,6.867,35090.37
10/9/2012,6.867,35371
4/17/2018,6.867,35604.32
12/7/2012,6.867,35678
1/17/2013,6.867,35731
4/6/2018,6.867,35895.65
9/24/2014,6.867,36279
7/13/2012,6.867,36395
1/10/2014,6.867,36530.55
6/29/2012,6.867,36738
8/23/2016,6.867,36903
10/10/2012,6.867,37425.15
9/14/2012,6.867,37768
1/25/2013,6.867,38000
1/29/2013,6.867,38454.5
12/28/2012,6.867,39800
1/7/2014,6.867,41333.18
10/9/2012,6.867,73976.9
2/10/2016,6.87,21000
8/14/2013,6.87,25562
3/18/2015,6.87,26438
4/20/2015,6.87,26787
10/9/2013,6.87,27124.65
10/11/2013,6.87,30200
7/25/2012,6.87,34453
11/26/2012,6.87,34657
3/13/2013,6.87,35021
2/25/2017,6.875,1111
12/15/2016,6.875,12890
3/21/2017,6.875,13500
6/16/2017,6.875,15065
2/21/2017,6.875,15448
1/27/2017,6.875,17000
4/24/2017,6.875,19875
1/12/2017,6.875,21000
12/1/2016,6.875,22710
12/29/2016,6.875,25000
5/20/2016,6.875,25506.25
3/28/2017,6.875,26000
11/30/2018,6.875,26125
2/17/2017,6.875,26500
8/19/2014,6.875,26500
2/17/2017,6.875,27600
5/20/2017,6.875,27749.95
10/22/2018,6.875,28600
4/27/2017,6.875,29645
10/12/2018,6.875,29890
6/27/2017,6.875,30000
6/21/2017,6.875,31152
12/29/2016,6.875,31826
12/29/2016,6.875,32678
5/20/2017,6.875,32826
1/31/2017,6.875,32997
5/19/2017,6.875,33768
2/28/2017,6.875,33940
2/17/2017,6.875,34152.75
6/17/2017,6.875,34173.5
1/28/2017,6.875,37177
11/13/2013,6.88,24080
5/17/2012,6.88,34228
3/6/2012,6.88,35844.8
4/27/2012,6.88,35844.8
4/12/2012,6.88,35844.8
7/30/2012,6.88,35844.8
12/3/2010,6.88,37951
12/30/2010,6.88,39487.5
11/19/2010,6.88,39536
3/15/2011,6.88,39904
4/22/2010,6.88,40000
9/22/2010,6.88,40000
11/9/2009,6.88,40321
4/14/2010,6.88,40826
6/4/2010,6.88,41596
1/7/2011,6.88,41596
12/21/2009,6.88,41661.98
5/12/2010,6.88,41968
1/21/2011,6.88,41968
12/8/2010,6.88,43132.5
1/28/2010,6.88,43176
1/8/2007,6.88,43958.48
3/26/2007,6.88,43971
3/22/2007,6.88,43983
2/7/2007,6.88,44177
9/8/2010,6.88,44286.3
4/13/2010,6.88,44812
5/9/2007,6.88,45207
9/27/2006,6.88,45213.04
12/5/2008,6.88,45408
4/18/2007,6.88,45998.3
9/22/2006,6.88,46055.32
10/9/2009,6.88,46176
8/30/2006,6.88,46608.93
8/20/2007,6.88,46966
3/15/2012,6.88,48022.4
6/4/2012,6.88,52150.4
11/18/2011,6.88,54902.4
3/9/2012,6.88,54902.4
11/22/2011,6.88,54902.4
1/23/2012,6.88,54902.4
2/9/2012,6.88,54902.4
10/24/2011,6.88,54902.4
11/2/2011,6.88,54902.4
4/10/2012,6.88,54902.4
10/18/2011,6.88,54902.4
3/29/2012,6.88,54902.4
2/23/2011,6.88,54902.4
7/27/2011,6.88,54902.4
12/21/2010,6.88,54902.4
3/29/2012,6.88,54902.4
2/29/2012,6.88,54902.4
4/16/2012,6.88,54902.4
3/29/2012,6.88,54902.4
11/9/2011,6.88,54902.4
4/27/2012,6.88,61765.2
9/22/2010,6.88,62539.2
11/1/2013,6.885,16220
7/27/2015,6.885,17488
4/14/2014,6.885,19113.37
12/13/2013,6.885,19200
12/5/2013,6.885,19600
6/20/2014,6.885,19966
5/11/2015,6.885,20900
6/21/2013,6.885,22720.5
11/3/2014,6.885,25391
12/5/2014,6.885,27652
11/3/2015,6.885,29000
8/9/2013,6.885,29000
6/26/2014,6.885,29700
2/15/2017,6.885,29700
2/19/2014,6.885,29900
5/2/2017,6.885,29936
9/4/2014,6.885,30138
1/5/2016,6.885,30214
7/15/2014,6.885,30293
9/25/2014,6.885,30293
6/30/2014,6.885,30293
7/10/2014,6.885,30293
9/3/2014,6.885,30293
9/24/2014,6.885,30293
7/14/2014,6.885,30293
7/14/2014,6.885,30293
6/4/2014,6.885,30293
9/22/2014,6.885,30294
5/23/2016,6.885,30294
9/4/2015,6.885,30294
11/21/2015,6.885,30294
9/9/2014,6.885,30294
4/12/2016,6.885,30294
10/2/2014,6.885,30294
8/11/2014,6.885,30294
5/19/2016,6.885,30294
7/14/2014,6.885,30294
9/15/2014,6.885,30294
7/3/2014,6.885,30294
12/8/2014,6.885,30294
10/3/2014,6.885,30294
7/16/2014,6.885,30294
8/8/2016,6.885,30294
7/29/2015,6.885,30294
8/25/2014,6.885,30294
11/10/2014,6.885,30294
10/1/2014,6.885,30294
8/27/2014,6.885,30294
8/15/2014,6.885,30294
5/25/2016,6.885,30294
7/1/2016,6.885,30294
2/18/2015,6.885,30294
7/21/2014,6.885,30294
8/15/2016,6.885,30294
11/19/2014,6.885,30294
8/5/2015,6.885,30294
4/4/2017,6.885,30294
11/11/2014,6.885,30294
8/5/2015,6.885,30294
5/23/2016,6.885,30294
6/11/2016,6.885,30294
11/4/2015,6.885,30294
4/27/2016,6.885,30294
9/9/2014,6.885,30294
9/12/2016,6.885,30294
10/13/2015,6.885,30294
11/24/2015,6.885,30294
11/3/2015,6.885,30294
7/27/2016,6.885,30294
7/13/2016,6.885,30294
5/3/2016,6.885,30294
10/23/2014,6.885,30294
10/14/2014,6.885,30294
8/11/2014,6.885,30294
8/25/2014,6.885,30294
6/4/2016,6.885,30294
4/20/2016,6.885,30294
9/3/2014,6.885,30294
7/10/2014,6.885,30388
9/16/2014,6.885,30388
9/10/2014,6.885,30388
8/3/2015,6.885,30663.65
11/17/2015,6.885,30913.65
6/3/2015,6.885,30982.5
5/20/2015,6.885,30982.5
2/16/2016,6.885,34425
5/26/2016,6.885,34925
3/18/2016,6.885,34925
2/25/2016,6.885,34925
7/29/2015,6.885,35526.6
7/13/2015,6.885,35526.6
5/4/2015,6.885,35526.6
1/12/2016,6.885,35526.6
8/5/2016,6.89,1111
4/27/2016,6.89,1234
2/16/2016,6.89,1235
2/17/2016,6.89,9094.8
3/17/2016,6.89,12345
6/13/2016,6.89,12345
3/7/2016,6.89,12345
6/27/2016,6.89,13245
3/20/2017,6.89,13500
4/27/2016,6.89,13780
4/8/2017,6.89,14575
7/13/2016,6.89,15875
2/15/2017,6.89,16919.5
5/30/2017,6.89,17225
12/17/2014,6.89,17240
2/27/2017,6.89,18000
5/9/2017,6.89,18000
2/27/2017,6.89,18000
7/6/2016,6.89,18301
8/1/2016,6.89,18342
10/3/2016,6.89,18418
7/26/2016,6.89,18664
12/28/2016,6.89,18692.3
9/23/2016,6.89,19050.85
9/30/2016,6.89,19123
9/4/2014,6.89,19606.62
8/20/2016,6.89,19622
1/17/2014,6.89,20325.5
11/14/2016,6.89,20499.64
6/25/2016,6.89,20738.9
7/25/2016,6.89,20980.05
6/14/2016,6.89,20980.05
8/6/2016,6.89,21000
5/2/2017,6.89,21015
4/26/2017,6.89,21058
12/3/2016,6.89,21186.75
10/27/2017,6.89,21250
11/14/2016,6.89,21250
6/19/2017,6.89,21250
11/5/2016,6.89,21250
11/29/2016,6.89,21543.48
7/28/2016,6.89,21703.5
2/22/2016,6.89,21912.1
5/12/2017,6.89,22000
6/9/2016,6.89,22185
3/16/2017,6.89,22185.8
5/19/2016,6.89,22185.8
8/31/2016,6.89,22320
7/6/2016,6.89,22530
3/7/2016,6.89,22867.6
11/23/2016,6.89,22874.8
7/28/2016,6.89,22909.25
9/13/2016,6.89,23150.4
7/15/2016,6.89,23391.55
12/23/2016,6.89,23471
10/27/2016,6.89,23533
11/17/2016,6.89,23986
1/4/2017,6.89,23999.94
6/22/2016,6.89,23999.94
3/22/2017,6.89,24356.15
6/2/2016,6.89,24356.15
6/10/2016,6.89,24725.76
7/27/2016,6.89,24732.75
3/28/2017,6.89,24804
6/29/2016,6.89,25098
7/20/2016,6.89,25868
1/25/2017,6.89,25905
11/15/2016,6.89,25970
4/8/2017,6.89,26237.5
12/20/2016,6.89,26818
12/14/2016,6.89,26942
12/22/2016,6.89,27000
11/10/2016,6.89,27000
12/1/2016,6.89,27130.69
6/22/2016,6.89,27360
4/5/2017,6.89,27560
5/16/2017,6.89,27750
2/23/2017,6.89,28000
6/2/2016,6.89,28331.64
7/18/2016,6.89,28407
8/12/2016,6.89,28726.61
11/7/2016,6.89,28831
4/15/2017,6.89,29000
6/14/2016,6.89,29045.8
1/3/2017,6.89,29045.8
10/20/2016,6.89,29150
12/3/2016,6.89,29500
8/12/2016,6.89,30000
3/21/2017,6.89,30000
10/6/2016,6.89,30000
11/29/2016,6.89,30043
11/29/2016,6.89,30043
11/9/2016,6.89,30056
4/12/2018,6.89,30316
2/6/2017,6.89,30316
10/13/2016,6.89,30316
4/7/2017,6.89,30316
11/3/2016,6.89,30316
12/15/2016,6.89,30316
6/15/2016,6.89,30316
8/5/2016,6.89,30316
12/8/2016,6.89,30316
5/27/2016,6.89,30316
1/5/2017,6.89,30316
12/14/2016,6.89,30316
10/26/2016,6.89,30316
6/3/2016,6.89,30316
12/6/2016,6.89,30316
11/30/2016,6.89,30316
12/23/2016,6.89,30316
2/13/2017,6.89,30316
12/3/2016,6.89,30316
7/11/2016,6.89,30316
7/26/2016,6.89,30316
11/18/2016,6.89,30316
10/26/2016,6.89,30316
7/29/2016,6.89,30316
9/2/2016,6.89,30316
12/5/2016,6.89,30316
4/11/2016,6.89,30316
8/3/2016,6.89,30316
8/27/2016,6.89,30316
8/3/2016,6.89,30316
6/11/2016,6.89,30316
5/19/2016,6.89,30316
6/27/2016,6.89,30316
11/5/2016,6.89,30316
7/21/2016,6.89,30316
7/22/2016,6.89,30316
10/4/2016,6.89,30316
11/18/2016,6.89,30316
6/23/2016,6.89,30316
2/12/2016,6.89,30316
1/11/2016,6.89,30316
6/15/2016,6.89,30316
10/4/2016,6.89,30316
8/2/2016,6.89,30316
11/17/2016,6.89,30316
5/19/2016,6.89,30316
8/24/2016,6.89,30316
6/30/2016,6.89,30316
8/27/2016,6.89,30316
6/13/2016,6.89,30316
11/29/2016,6.89,30316
1/14/2016,6.89,30316
12/16/2016,6.89,30316
5/24/2016,6.89,30316
12/1/2016,6.89,30316
2/7/2017,6.89,30316
12/14/2016,6.89,30316
8/5/2016,6.89,30316
12/2/2016,6.89,30316
11/15/2016,6.89,30316
7/25/2016,6.89,30316
12/19/2016,6.89,30316
4/21/2016,6.89,30316
7/27/2016,6.89,30316
1/18/2017,6.89,30316
6/8/2016,6.89,30316
11/16/2016,6.89,30316
10/20/2016,6.89,30316
12/15/2016,6.89,30316
8/1/2016,6.89,30316
8/2/2016,6.89,30316
11/21/2016,6.89,30316
8/12/2016,6.89,30316
12/3/2016,6.89,30316
7/21/2016,6.89,30316
1/25/2016,6.89,30316
8/31/2016,6.89,30316
9/13/2016,6.89,30316
7/25/2016,6.89,30316
10/25/2016,6.89,30316
8/3/2016,6.89,30316
11/16/2016,6.89,30316
2/28/2017,6.89,30316
12/1/2016,6.89,30316
7/20/2016,6.89,30316
10/22/2016,6.89,30316
12/16/2016,6.89,30316
5/23/2016,6.89,30316
1/7/2017,6.89,30316
3/23/2017,6.89,30316
10/21/2016,6.89,30316
7/14/2016,6.89,30316
4/22/2017,6.89,30316
6/30/2016,6.89,30316
9/12/2016,6.89,30316
12/20/2016,6.89,30316
5/12/2016,6.89,30316
5/9/2017,6.89,30316
10/27/2016,6.89,30316
11/2/2016,6.89,30316
4/12/2016,6.89,30316
4/30/2016,6.89,30316
12/21/2016,6.89,30316
10/10/2016,6.89,30316
2/9/2017,6.89,30316
9/29/2016,6.89,30316
11/18/2016,6.89,30316
9/2/2016,6.89,30316
6/4/2016,6.89,30316
10/4/2016,6.89,30316
11/14/2016,6.89,30316
6/20/2016,6.89,30316
12/8/2016,6.89,30316
3/29/2017,6.89,30316
6/27/2016,6.89,30316
10/27/2016,6.89,30316
11/9/2016,6.89,30316
12/6/2016,6.89,30316
10/22/2016,6.89,30316
6/28/2016,6.89,30316
3/31/2016,6.89,30316
11/23/2016,6.89,30316
4/30/2016,6.89,30316
10/28/2016,6.89,30316
6/15/2016,6.89,30316
9/20/2016,6.89,30316
1/6/2017,6.89,30316
8/29/2016,6.89,30316
9/16/2016,6.89,30316
12/1/2016,6.89,30316
9/15/2016,6.89,30316
12/2/2016,6.89,30316
12/9/2016,6.89,30316
12/20/2016,6.89,30316
2/28/2017,6.89,30316
1/30/2017,6.89,30316
11/11/2016,6.89,30316
5/23/2016,6.89,30316
10/4/2016,6.89,30316
2/3/2017,6.89,30316
8/20/2016,6.89,30316
9/16/2016,6.89,30316
10/19/2016,6.89,30316
4/25/2016,6.89,30316
10/17/2016,6.89,30316
12/1/2016,6.89,30316
9/13/2016,6.89,30316
12/9/2016,6.89,30316
8/18/2016,6.89,30316
5/16/2016,6.89,30316
12/20/2016,6.89,30316
5/11/2016,6.89,30316
8/16/2016,6.89,30316
11/15/2016,6.89,30316
10/28/2016,6.89,30316
8/4/2016,6.89,30316
12/20/2016,6.89,30316
11/16/2016,6.89,30316
12/22/2016,6.89,30316
6/6/2016,6.89,30316
6/27/2016,6.89,30316
2/7/2017,6.89,30316
7/21/2016,6.89,30316
1/27/2017,6.89,30316
9/1/2016,6.89,30316
9/27/2017,6.89,30316
8/2/2016,6.89,30316
2/9/2017,6.89,30316
9/15/2016,6.89,30316
3/24/2016,6.89,30316
12/7/2016,6.89,30316
2/15/2017,6.89,30316
4/18/2016,6.89,30316
11/28/2016,6.89,30316
2/8/2017,6.89,30316
3/28/2017,6.89,30316
10/27/2016,6.89,30316
9/1/2016,6.89,30316
11/15/2016,6.89,30316
7/19/2016,6.89,30316
3/15/2016,6.89,30316
9/10/2016,6.89,30316
8/11/2016,6.89,30316
12/14/2016,6.89,30316
10/24/2016,6.89,30316
11/16/2016,6.89,30316
11/3/2016,6.89,30316
7/18/2016,6.89,30316
4/7/2016,6.89,30316
2/8/2017,6.89,30316
11/28/2016,6.89,30316
7/23/2016,6.89,30316
11/29/2016,6.89,30316
10/24/2016,6.89,30316
9/14/2016,6.89,30316
5/16/2016,6.89,30316
4/22/2017,6.89,30316
7/21/2016,6.89,30316
11/16/2016,6.89,30316
1/18/2016,6.89,30316
12/17/2015,6.89,30316
4/29/2016,6.89,30316
11/21/2016,6.89,30316
12/15/2016,6.89,30316
2/24/2017,6.89,30316
12/28/2016,6.89,30316
9/14/2016,6.89,30316
5/16/2016,6.89,30316
11/23/2016,6.89,30316
12/12/2016,6.89,30316
5/26/2016,6.89,30316
12/12/2016,6.89,30316.1
12/9/2016,6.89,30406
11/2/2016,6.89,30519
12/12/2016,6.89,31052
5/10/2017,6.89,31203
11/19/2016,6.89,31349.5
3/27/2017,6.89,31433
6/20/2017,6.89,32420
8/21/2014,6.89,32704
9/15/2016,6.89,32712
7/20/2017,6.89,32727
10/1/2016,6.89,32805
12/3/2016,6.89,33000
1/4/2017,6.89,33627
9/21/2016,6.89,33761
10/13/2016,6.89,33761
11/8/2016,6.89,33761
8/4/2016,6.89,33761
9/20/2016,6.89,33761
10/3/2016,6.89,33763
10/21/2016,6.89,34000
4/13/2017,6.89,34000
5/11/2017,6.89,34207
2/16/2016,6.89,34450
5/15/2015,6.89,34754.06
10/5/2016,6.89,34947.5
10/14/2016,6.89,35000
8/30/2016,6.89,35219
7/23/2016,6.89,35219.6
11/29/2016,6.89,35276.8
3/24/2017,6.89,35346.01
4/17/2017,6.89,35365
11/19/2016,6.89,35828
8/24/2016,6.89,35896
3/20/2017,6.89,35896.9
10/19/2016,6.89,35896.9
9/13/2016,6.89,35949
11/2/2016,6.89,36000
2/15/2017,6.89,36426
10/31/2016,6.89,36787
3/8/2017,6.89,37000
9/24/2016,6.89,37277.55
11/7/2016,6.89,37344
8/22/2017,6.89,43060
11/4/2016,6.89,46140
4/10/2017,6.89,48230
12/12/2016,6.89,51537.2
2/21/2017,6.89,77810
4/20/2015,6.9,7485.48
1/27/2018,6.9,8000
11/17/2017,6.9,13000
8/29/2017,6.9,14238.55
11/6/2017,6.9,14421
3/7/2018,6.9,14748
2/21/2018,6.9,15175
12/9/2017,6.9,15300
1/26/2018,6.9,16043
3/14/2017,6.9,16500
10/28/2017,6.9,16526
12/22/2017,6.9,17000
9/19/2017,6.9,17009
11/9/2017,6.9,17250
10/6/2017,6.9,17400
12/14/2011,6.9,17422.5
6/16/2017,6.9,17671.5
1/22/2018,6.9,17820
1/29/2018,6.9,18000
8/15/2017,6.9,18000
6/12/2017,6.9,18016.34
12/1/2017,6.9,18113
8/17/2011,6.9,18113
7/21/2017,6.9,18200
2/13/2018,6.9,18210
1/18/2017,6.9,18285
12/16/2017,6.9,18690
7/9/2018,6.9,18721
12/13/2017,6.9,18837
7/24/2018,6.9,19095.52
7/1/2017,6.9,19182
6/5/2017,6.9,19291
11/26/2018,6.9,19320
12/11/2017,6.9,19433
3/23/2018,6.9,19500
10/26/2017,6.9,19596
7/2/2018,6.9,19649
10/24/2017,6.9,19665
5/26/2015,6.9,19690
3/8/2018,6.9,20000
9/23/2011,6.9,20000
11/17/2017,6.9,20000
8/16/2017,6.9,20000
8/26/2014,6.9,20010
12/28/2018,6.9,20044.5
11/16/2018,6.9,20097
1/30/2018,6.9,20148
11/21/2017,6.9,20389.5
8/24/2017,6.9,20389.5
7/15/2017,6.9,20451.6
10/26/2018,6.9,20527.5
1/20/2018,6.9,20562
12/14/2017,6.9,20562
12/9/2017,6.9,20602.71
1/12/2018,6.9,20694
5/15/2018,6.9,20700
12/5/2017,6.9,20803.5
2/15/2018,6.9,20825
12/20/2018,6.9,20838
1/20/2018,6.9,20872.5
8/10/2017,6.9,20872.5
10/17/2017,6.9,21000
2/20/2018,6.9,21000
5/6/2017,6.9,21045
1/30/2018,6.9,21252
12/11/2017,6.9,21286.5
10/12/2017,6.9,21351
3/2/2018,6.9,21390
12/7/2017,6.9,21538
11/20/2017,6.9,21582
1/20/2018,6.9,21735
11/7/2017,6.9,21735
6/3/2017,6.9,21838.5
12/19/2018,6.9,21866
7/22/2017,6.9,21936
1/26/2018,6.9,22005
1/2/2018,6.9,22032
12/2/2017,6.9,22080
11/17/2017,6.9,22080
11/1/2017,6.9,22176
12/2/2017,6.9,22218
8/17/2017,6.9,22321.5
9/11/2017,6.9,22425
7/11/2017,6.9,22425
1/25/2018,6.9,22425
12/15/2017,6.9,22425
10/19/2017,6.9,22425
11/17/2017,6.9,22425
10/28/2017,6.9,22425
9/7/2017,6.9,22425
11/27/2017,6.9,22425
9/16/2017,6.9,22425
2/14/2018,6.9,22425
9/25/2017,6.9,22425
7/28/2017,6.9,22425
9/23/2017,6.9,22425
7/12/2017,6.9,22494
3/24/2017,6.9,22595
8/14/2017,6.9,22618.4
10/18/2017,6.9,22623
2/20/2018,6.9,22630
8/9/2017,6.9,22716
3/13/2018,6.9,22770
5/30/2018,6.9,22770
10/24/2018,6.9,22801.35
6/19/2018,6.9,22839
11/8/2017,6.9,22961
3/28/2018,6.9,22977
1/22/2018,6.9,22977
9/8/2017,6.9,22990
11/17/2017,6.9,23000
11/15/2017,6.9,23000
12/3/2018,6.9,23074
11/29/2018,6.9,23090
2/8/2018,6.9,23100
7/23/2015,6.9,23101
11/20/2017,6.9,23115
11/15/2017,6.9,23115
9/25/2017,6.9,23115
9/15/2017,6.9,23115
8/23/2017,6.9,23115
7/29/2017,6.9,23115
1/29/2018,6.9,23184
10/31/2017,6.9,23287.5
1/9/2018,6.9,23292
11/14/2018,6.9,23340
9/14/2017,6.9,23400
6/22/2017,6.9,23435
1/23/2015,6.9,23440
6/17/2017,6.9,23460
9/21/2017,6.9,23460
10/28/2017,6.9,23500
10/12/2017,6.9,23520
2/1/2018,6.9,23540
11/21/2017,6.9,23722
12/14/2018,6.9,23761.48
2/24/2018,6.9,23771
3/6/2018,6.9,23805
6/29/2018,6.9,23805
1/4/2018,6.9,23805
9/19/2017,6.9,23805
12/16/2017,6.9,23805
12/14/2017,6.9,23805
3/15/2018,6.9,23853
10/21/2017,6.9,23866
7/29/2016,6.9,23887
4/5/2018,6.9,24150
3/9/2018,6.9,24150
2/17/2018,6.9,24150
11/9/2018,6.9,24150
3/13/2018,6.9,24368
4/25/2018,6.9,24426
11/7/2017,6.9,24495
1/22/2018,6.9,24495
3/22/2018,6.9,24495
12/7/2017,6.9,24595
6/5/2015,6.9,24651
8/8/2018,6.9,24771
8/31/2018,6.9,24790.43
4/5/2018,6.9,24840
4/13/2018,6.9,24840
11/29/2017,6.9,24840
2/17/2018,6.9,24840
2/10/2018,6.9,24840
11/13/2014,6.9,24947
4/2/2018,6.9,25000
